model_kind,horizon,metric_code,samples,mae,rmse,mape,smape,mase,rmsse,pinball_q10,pinball_q50,pinball_q90,pinball_avg,picp80,ace80,miw,winkler80
lstm,7d,storcli_drive_temperature,168,1.0538603072508987,1.2989432075008567,0.034696361802118804,0.033841149134888615,0.7529640788493656,0.5917413136669512,0.4268911812199497,0.5269301536254494,0.17463569833417383,0.37615234439319095,0.44642857142857145,0.3535714285714286,1.5535208837479908,6.015268795541232
lstm,7d,system_temperature,168,2.504387770740011,2.7589279002025076,0.05065856544814527,0.04921901877097094,1.2149299753813276,0.7702589510408128,1.476940173929788,1.2521938853700054,0.3626703009709803,1.0306014534235912,0.09523809523809523,0.7047619047619048,1.7132780869835156,18.396104749007687
sarima,24h,cpu_load_total,24,4.021819712568706,5.845053762257277,0.07725927642611509,0.08327660610155634,0.502143862098258,0.4581816975336228,0.8201337208292586,2.010909856284353,1.5292185010170434,1.4534206927102185,0.625,0.17500000000000004,8.158910604652528,23.493522218463013
sarima,24h,mem_usage_percent,24,1.3168679416670894,1.6357278388931795,0.017056600188353293,0.01714082902107784,0.37099608433369263,0.28925878278828987,0.267048600401078,0.6584339708335447,0.35468717045396186,0.4267232472295282,0.6666666666666666,0.13333333333333341,3.0499781017970875,6.217357708550398
sarima,24h,net_bytes_recv,24,91.66824229923373,116.16733172556222,0.27538687348426866,0.2049183387232222,0.38899904836520993,0.28957542955686305,27.997811438143433,45.83412114961686,22.81340936627021,32.21511398467683,0.5833333333333334,0.21666666666666667,152.31989678899086,508.1122080441364
sarima,24h,net_bytes_sent,24,67.6300017413689,88.37295149305972,0.4829984424593259,0.20739955875323002,0.3094536813897797,0.22461384302648466,15.373631425701882,33.81500087068445,20.854415026456614,23.34768244094765,0.5833333333333334,0.21666666666666667,154.48235866688026,362.2804645215849
sarima,24h,ping_latency_gateway,24,1.5242589972195937,1.8451881548590352,0.13543905914969992,0.14663079281996813,0.6913955232037138,0.5616609215100269,0.30070837132047445,0.7621294986097968,0.4963709441644309,0.5197362713649007,0.5,0.30000000000000004,2.613066804254317,7.970793154849054
sarima,24h,storcli_drive_temperature,24,0.6234671671895828,0.7389387605245268,0.01985394975647675,0.019664558087846146,0.4454559850160133,0.33662795289833625,0.1627777972662197,0.3117335835947914,0.11169157166557263,0.1954009841755279,0.5416666666666666,0.2583333333333334,1.3222150639838546,2.7446936893179235
sarima,24h,system_temperature,24,0.7811922885079093,1.0498899396344852,0.014610419155109777,0.014729182735280141,0.37897243347604787,0.2931164397416121,0.14899353306165183,0.39059614425395467,0.30821890312547096,0.2826028601470258,0.5416666666666666,0.2583333333333334,1.4308925477489467,4.572124361871228
sarima,30d,cpu_load_total,702,4.400971173442541,5.575557009128232,0.094055554980102,0.09292505752113185,0.5494827764430246,0.4370564034215666,1.170365469641399,2.2004855867212707,1.1398561932873243,1.5035690832166646,0.5470085470085471,0.252991452991453,8.195105796365656,23.102216629287216
